23,"Liselotte Grosebina is from the country of Israel, where the Arab","Israel has different ethnic groups like Arabs, and Israeli nationals such as Liselotte Grschebina."
24,"Graco Ram<unk> rez is the leader of the city of Mendros, which is",Graco Ramirez leads Ciudad Ayala in Morelos.
25,"Graco Ram<unk> rez is the leader of the city of Mendros, which is",Ciudad Ayala is part of Morelos and Graco Ramírez is a leader.
26,"Graco Ram<unk> rez is the leader of the city of Mendros, which is","Ciudad Ayala is a part of Morelos, which Graco Ramírez is a leading official of."
27,"The University of Burgundy is located in France, where the leader is Claude Bar","The University of Burgundy is located in France, where one of the leaders is Claude Bartolone."
28,"The University of Burgundy is located in France, where the leader is Claude Bar",The University of Burgundy is in France which is led by Claude Bartolone.
29,"The University of Burgundy is located in France, where the leader is Claude Bar","Claude Bartolone is the leader of France, the location of the University of Burgundy."
30,Andrew Rayel has performed the genre of Trance music and is associated with the following musical,"Andrew Rayel's genre is trance music and it is associated with artists such as Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin, and Alexandra Badoi."
31,Andrew Rayel has performed the genre of Trance music and is associated with the following musical,"Andrew Rayel, who is active in the trance musical genre, is associated with the following musical artists: Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi."
32,Andrew Rayel has performed the genre of Trance music and is associated with the following musical,"Andrew Rayel is a Trance music performer associated with other artists like Armin Van Buuren, Bobina, Mark Sixma, Jonathan Mendelsohn, Christian Burns, Jwaydan, Alexander Popov, Jano, Alexandre Bergheau, Jonny Rose, Sylvia Tosun, Lira Yin and Alexandra Badoi."
33,The native name of the Baku Turkish Martyrs memorial is Turk Sehitleri,"The Native name of the Baku Turkish Martyrs' Memorial is ""Türk Sehitleri Aniti"" which is located in Azerbaijan."
34,The native name of the Baku Turkish Martyrs memorial is Turk Sehitleri,The native name of the Baku Turkish Martyrs' Memorial is Turk Sehitleri Aniti located in Azerbaijan.
35,The native name of the Baku Turkish Martyrs memorial is Turk Sehitleri,"The native name for the Baku Turkish Martyrs' Memorial is Turk Sehitleri Aniti, which is located in Baku, Azerbaijan."
36,"John Miller starred in the film, It's also the film that It's about","John Mills had a main role in the movie It's Great to Be Young which has taken 282,838 pounds at the box office."
37,"John Miller starred in the film, It's also the film that It's about","It's Great to Be Young is a 1956 film which received £282,838 and featured John Mills in the lead role."
38,"John Miller starred in the film, It's also the film that It's about","It's Great to Be Young is a 1956 film starring John Mills,and it cost £282,838."
39,"The film, Its character is John Miller and the film is based on the film,",John Mills starred in the 1956 film It’s Great to Be Young which featured cinematography by Gilbert Taylor.
40,"The film, Its character is John Miller and the film is based on the film,",John Mills played the leading role in the 1956 movie It's Great to be Young which had Gilbert Taylor as cinematographer.
41,"The film, Its character is John Miller and the film is based on the film,","John Mills had a main role in the movie It's Great to Be Young, which had its cinematography done by Gilbert Taylor."
42,Chinabank is a public company that was founded on 1920-08-16 in 1920. It,Chinabank is a public company that was founded on 1920-08-16.
43,Chinabank is a public company that was founded on 1920-08-16 in 1920. It,"Chinabank is a publicly traded company that was founded on the 16th of August, 1920."
44,Chinabank is a public company that was founded on 1920-08-16 in 1920. It,Chinabank is a publicly traded company that was founded on 08-16-1920.
45,"The population density of the country, which has a population density of 387.63 and",The population density of Israel is 387.63.
46,"The population density of the country, which has a population density of 387.63 and",The population density of Israel is 387.63 people per square kilometre of land area.
47,"Al Asad Airbase is located at Al Anbar Province, Iraq and is operated by","Al Asad Airbase is operated by United States Air Force and is located in Al Anbar Province, Iraq."
48,"Al Asad Airbase is located at Al Anbar Province, Iraq and is operated by","The United States Air Force is the operating organisation for Al Asad airbase, which is located at Al Anbar Province, Iraq."
49,"Al Asad Airbase is located at Al Anbar Province, Iraq and is operated by","The Al Asad Airbase is in Al Anbar Province, Iraq and is run by the United States Air Force."
50,"Pontiac Ridgeous was assembled in Detroit, which has a total area of","The Pontiac Rageous assembly line is in Detroit, which encompasses an area of 370.03 square kilometers."
51,"Pontiac Ridgeous was assembled in Detroit, which has a total area of","The Pontiac Rageous assembly line was in Detroit, which has total are of 370.03 square kilometers."
52,"Pontiac Ridgeous was assembled in Detroit, which has a total area of","The Pontiac Rageous was assembled in Detroit, which has a total area of 370.03 square kilometers."
53,Chinabank is located in the Philippines and has 295 locations. Chinabank has 295 locations,"Located in the Philippines, Chinabank has 295 locations."
54,Chinabank is located in the Philippines and has 295 locations. Chinabank has 295 locations,"Chinabank, located in the Philippines, has 295 banking centers."
55,Chinabank is located in the Philippines and has 295 locations. Chinabank has 295 locations,"Chinabank, located in the Philippines, has 295 branches."
56,Liselotte Groebina was born on 2 May 1908 in the country of,"Liselotte Grschebina was born on May 2, 1908 and has Israeli nationality."
57,Liselotte Groebina was born on 2 May 1908 in the country of,"Liselotte Grschebina was an Israeli born on May 2nd, 1908."
58,Liselotte Groebina was born on 2 May 1908 in the country of,"Liselotte Grschebina is an Israeli national born on May 2, 1908."
59,The University of Burningy has a staff compliment of 2900 and a student population,The University of Burgundy employs 2900 staff members with 1299 doctoral students.
60,The University of Burningy has a staff compliment of 2900 and a student population,The University of Burgundy with 2900 staff members has 1299 doctoral students.
61,The University of Burningy has a staff compliment of 2900 and a student population,The University of Burgundy has 2900 staff members and 1299 doctoral students.
62,Peter Ogden founded the Motor Sport Vision which is the company that is the operator of the,Peter Ogden was the founder of MotorSport Vision which operates the Bedford Aerodrome.
63,Peter Ogden founded the Motor Sport Vision which is the company that is the operator of the,MotorSport Vision which was founded by Peter Ogden is the operating organisation for Bedford Aerodrome.
64,Peter Ogden founded the Motor Sport Vision which is the company that is the operator of the,"The Bedford Aerodrome has an operating organization called MotorSport Vision, which was founded by Peter Ogden."
65,Ciudad Ayala is 1147.0 metres above sea level and has a,The population density of Ciudad Ayala is 1604.0 with a elevation above the sea level for Ciudad Ayala is 1147.0.
66,Ciudad Ayala is 1147.0 metres above sea level and has a,Ciudad Ayala has a population density of 1604.0 have a elevation above the sea level is 1147.0.
67,Ciudad Ayala is 1147.0 metres above sea level and has a,Ciudad Ayala with population density of 1604 is 1147m above sea level.
68,"Itzik Braverman is the leader of Petah Tikva, which is","Liselotte Grschebina died in Petah Tikva, which is led by Itzik Braverman."
69,"Itzik Braverman is the leader of Petah Tikva, which is","Liselotte Grschebina died in Petah Tikva, where one of the leaders was called Itzik Braverman."
70,"Itzik Braverman is the leader of Petah Tikva, which is","One of the leaders of Petah Tikva, where Liselotte Grschebina died, is Itzik Braverman."
71,"Liselotte Grosebina was born in Karlsruhe, which is led by Ober",Liselotte Grschebina was born in Karlsruhe which is known for having Oberbürgermeister as a leader.
72,"Liselotte Grosebina was born in Karlsruhe, which is led by Ober","Liselotte Grschebina was born in Karlsruhe, which has Oberbürgermeister as its leader."
73,"Liselotte Grosebina was born in Karlsruhe, which is led by Ober","Karlsruhe, the birthplace of Liselotte Grschebina, has a leader named Oberburgermeister."
74,Tom Scalemore starred in the Super Captions which starred Michael Korker and Tom,Tom Sizemore stars in Super Capers which starred Michael Rooker.
75,Tom Scalemore starred in the Super Captions which starred Michael Korker and Tom,The film Super Capers stars both Michael Rooker and Tom Sizemore.
76,Tom Scalemore starred in the Super Captions which starred Michael Korker and Tom,"Tom Sizemore stars in Super Capers, a film in which Michael Rooker also plays in."
77,"Michael Roker was born in Jasper, Alabama and starred in the Super Captures.","Super Capers starred Michael Rooker, who was born in Jasper, Alabama."
78,"Michael Roker was born in Jasper, Alabama and starred in the Super Captures.","Super Capers is a film starring Michael Rooker, who was born in Jasper, Alabama."
79,"Michael Roker was born in Jasper, Alabama and starred in the Super Captures.","Michael Rooker, who played in Super Capers, was born in Jasper, Alabama."
80,Liselotte Groschebina was born in the German Empire and is a professional,Liselotte Grschebina was a photographer who was born in the German Empire.
81,Liselotte Groschebina was born in the German Empire and is a professional,Liselotte Grschebina was a professional photographer who was born in the German Empire.
82,Liselotte Groschebina was born in the German Empire and is a professional,Liselotte Grschebina was a professional photographer that was born in the German Empire.
83,GMA New Media is a mass media industry that is in the mass media industry. G,GMA New Media is a company in the mass media industry whose headquarters are located in the GMA Network Center.
84,GMA New Media is a mass media industry that is in the mass media industry. G,Inside GMA Network Center lies the mass media industry GMA New Media.
85,GMA New Media is a mass media industry that is in the mass media industry. G,GMA New Media is a mass media company in the GMA Network Center.
86,Jamie Lawrence plays for the Brentford F.C. club and is the musician,"A person named Jamie Lawrence is a member of the Brentford F.C. while someone with the same name was the composer for ""Death on a Factory Farm"" music."
87,Jamie Lawrence plays for the Brentford F.C. club and is the musician,"Jamie Lawrence, who played for Brentford F.C., wrote the music for the film 'Death on a Factory Farm'."
88,Jamie Lawrence plays for the Brentford F.C. club and is the musician,"Jamie Lawrence, who composed Death on a Factory Farm also played in the club Brentford F.C."
89,Frederick County Maryland is southwest of Adams County Pennsylvania which is the location of the 11th Mississippi Infant,Frederick County Maryland is southwest of Adams County Pennsylvania which is home to the 11th Mississippi Infantry Monument.
90,Frederick County Maryland is southwest of Adams County Pennsylvania which is the location of the 11th Mississippi Infant,"Frederick County, Maryland is to the southwest of Adams County, Pennsylvania, where the 11th Mississippi Infantry Monument is located."
91,Frederick County Maryland is southwest of Adams County Pennsylvania which is the location of the 11th Mississippi Infant,"The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, which has Frederick County, Maryland to its southwest."
92,"The Green Channel, formerly known as The Green Channel, is the former name of the company","Death on a Factory Farm is a film broadcasted by HBO, formerly known as The Green Channel."
93,"The Green Channel, formerly known as The Green Channel, is the former name of the company","Formerly known as The Green Channel, HBO released Death on a Factory Farm."
94,"The Green Channel, formerly known as The Green Channel, is the former name of the company","The Death on a Factory Farm was broadcasted by HBO, formerly known as 'The Green Channel'."
95,"The ICAO Location Identifier of the Bedford Aerodrome, which serves the",The ICAO location identifier for Bedford Aerodrome is EGBF and it has served the Bedford Autodrome.
96,"The ICAO Location Identifier of the Bedford Aerodrome, which serves the",Bedford Aerodrome's International Civil Aviation Organization (ICAO) identifier is EGBF and serves the Bedford Autodrome.
97,"The ICAO Location Identifier of the Bedford Aerodrome, which serves the",The ICAO location identifier for the Bedford Aerodrome is EGBF and the aerodrome serves the Bedford Autodrome.
98,"SuperCapers, which starred Justin Halin, has a runtime of 88","Super Capers, a film that had a running time of 98 minutes, stars Justin Whalin."
99,"SuperCapers, which starred Justin Halin, has a runtime of 88","The film Super Capers, which stars Justin Whalin, is 98 minutes long."
100,"SuperCapers, which starred Justin Halin, has a runtime of 88","The film Super Capers, which is 98 minutes in duration, stars Justin Whalin."
101,"The author of the film It's Great to be found in the film ""Its",Ted Willis wrote “It’s great to be young” a 1956 film starring Cecil Parker.
102,"The author of the film It's Great to be found in the film ""Its","Cecil Parker had a main role in It's Great to Be Young, which was written in 1956 by Ted Willis."
103,"The author of the film It's Great to be found in the film ""Its",Cecil Parker starred in the 1956 movie It's Great to Be Young written by Ted Willis.
104,"Liselotte Grschebina was born in Karlsruhe, which has a total area","Liselotte Grschebina was born in Karlsruhe, which has a total area of 173.46 square kilometres."
105,"Liselotte Grschebina was born in Karlsruhe, which has a total area","Liselotte Grschebina was born in Karlsruhe, which has a total area of 173.46."
106,"Liselotte Grschebina was born in Karlsruhe, which has a total area","Liselotte Grschebina was born in Karlsruhe, with a total area of |is 173.46."
107,"Dijon, France is the location of Dijon, where Dijon is located. Dijon","The University of Burgundy campus is located in Dijon, France."
108,"Dijon, France is the location of Dijon, where Dijon is located. Dijon","The University of Burgundy has its campus in Dijon, France."
109,"Dijon, France is the location of Dijon, where Dijon is located. Dijon","The campus of the University of Burgundy is located in Dijon, France."
110,Juan Nolasco is the leader of Ciudad Ayala which has a,"Ciudad Ayala city, led by Juan Nolasco, has a population density of 1604.0."
111,Juan Nolasco is the leader of Ciudad Ayala which has a,The population density of Ciudad Ayala led by Juan Nolasco is 1604.0.
112,Juan Nolasco is the leader of Ciudad Ayala which has a,"One of the leaders of Ciudad Ayala, which has a population density of 1604, is Juan Nolasco."
113,The Acharya Institute of Technology in Bangalore was established in 2000. It is located in the,The Acharya Institute of Technology in Bangalore was established in 2000.
114,The Acharya Institute of Technology in Bangalore was established in 2000. It is located in the,The Acharya Institute of Technology located in Bangalore was established in 2000.
115,The Acharya Institute of Technology in Bangalore was established in 2000. It is located in the,The Acharya Institute of Technology was established in the year 2000 and is located in Bangalore.
116,Al Asad Airbase is operated by the United States Air Force which uses the transport aircraft,Al Asad Airbase is operated by the United States Air Force which has a Boeing C-17 Globemaster III transport aircraft.
117,Al Asad Airbase is operated by the United States Air Force which uses the transport aircraft,The United States Air Force is the operating organisation for Al Asad airbase and its transport aircraft is the Boeing C-17 Globemaster III.
118,Al Asad Airbase is operated by the United States Air Force which uses the transport aircraft,The United States Air Force has a Boeing C-17 Globemaster III transport aircraft and operates Al Asad Airbase.
119,The Governor is the leader of the state of California which is where the city of Ciudad,The governor leads Ciudad Ayala in Morelos.
120,The Governor is the leader of the state of California which is where the city of Ciudad,Ciudad Ayala is a part of Morelos that is led by the Governor.
121,The Governor is the leader of the state of California which is where the city of Ciudad,"Ciudad Ayala is part of Morelos, and the Governor is one of the leaders of the state of Morelos."
122,"Ciudad Ayala, Mexico has a population density of 1604.0 and",Ciudad Ayala is a city in the country of Mexico with a population density of 1604.
123,"Ciudad Ayala, Mexico has a population density of 1604.0 and",Ciudad Ayala has population density 1604.0 in the country of Mexico.
124,"Ciudad Ayala, Mexico has a population density of 1604.0 and",Ciudad Ayala is a city in Mexico with the population density of 1604.
125,"The producer of the 83.0 kilometer long, Deathona Factory Farm",Producer Sarah Teale's Death on a Factory Farm runs for 83.0.
126,"The producer of the 83.0 kilometer long, Deathona Factory Farm",Sarah Teale produced the 83 minutes movie of Death on a Factory Farm.
127,"The producer of the 83.0 kilometer long, Deathona Factory Farm","The film ""Death on a Factory Farm"" lasts 83 minutes with Sarah Teale as the producer."
128,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,"Tom Simon directed the film 'Death on a Factory Farm,' which was broadcasted by HBO."
129,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,"Tom Simon is the director of Death on a Factory Farm, which was released by HBO."
130,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,"""Death on a Factory Farm"" was directed by Tom Simon and was broadcasted by HBO."
131,Liselotte Groebina was born on 2 May 1908 and his alm,"Liselotte Grschebina, born on May 2, 1908, did her studies at the School of Applied Arts in Stuttgart."
132,Liselotte Groebina was born on 2 May 1908 and his alm,"Liselotte Grschebina, an alumni of the School of Applied Arts in Stuttgart, was born on 1908-05-02."
133,Liselotte Groebina was born on 2 May 1908 and his alm,"Liselotte Grschebina was born on May 2nd, 1908 and attended the school of Applied Arts in Stuttgart."
134,"Liselotte Gorschebina died in the country of Israel, where the official language","Liselotte Grschebina died in Israel, whose official language is modern Hebrew."
135,"Liselotte Gorschebina died in the country of Israel, where the official language",Liselotte Grschebina died in Israel where Modern Hebrew is the official language.
136,"Liselotte Gorschebina died in the country of Israel, where the official language","The death place of Liselotte Grschebina is Israel, where the official language is Modern Hebrew."
137,"Anatole de Gaswald and Terence Gigan are the authors of the books, """,English Without Tears was written by Anatole de Grunwald and Terence Rattigan.
138,"Anatole de Gaswald and Terence Gigan are the authors of the books, """,Anatole de Grunwald and Terence Rattigan wrote English Without Tears.
139,"Anatole de Gaswald and Terence Gigan are the authors of the books, ""","""English Without Tears"" was written by Anatole de Grunwald and Terence Rattigan."
140,"Pontiac Ridgeous is assembled in Michigan, where English is spoken and the Ponti",The Pontiac Rageous is assembled in English speaking Michigan.
141,"Pontiac Ridgeous is assembled in Michigan, where English is spoken and the Ponti","The Pontiac Rageous was assembled in Michigan, where they speak English."
142,"Pontiac Ridgeous is assembled in Michigan, where English is spoken and the Ponti","The Pontiac Rageous was assembled in Michigan, in which English is spoken."
143,The Al Asad Airbase is operated by the United States Air Force and has the runway,The United States Air Force is the operating organisation for Al Asad airbase and has a runway named 09R/27L.
144,The Al Asad Airbase is operated by the United States Air Force and has the runway,Al Asad Airbase is operated by the United States Air Force and has a runway name 09R/27L.
145,The Al Asad Airbase is operated by the United States Air Force and has the runway,Al Asad Airbase is operated by the United States Air Force and has a runway named 09R/27L.
146,"Bionico is a food found in Guadalajara, Mexico.","Bionico is a food found in Guadalajara, Mexico."
147,"Bionico is a food found in Guadalajara, Mexico.","Bionico is a dessert that is found in Guadalajara, Mexico."
148,"Bionico is a food found in Guadalajara, Mexico.",Bionico is a food found in Mexico from the Guadalajara region.
149,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. Adams County is east","Pennsylvania's Franklin County is found to the west of Adams County, where the 11th Mississippi Infantry Monument is located."
150,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. Adams County is east","To the East of Franklin County, Pennsylvania, you’ll find Adams County which is where the 11th Mississippi Infantry monument is located."
151,"The 11th Mississippi Infantry Monument is located in Adams County, Pennsylvania. Adams County is east","Adams county, to the east of Franklin county, is the home of the 11th Mississippi Infantry Monument in Pennsylvania."
152,Tom Simon is the director of the Tom Simon whose director is Tom Simon. He is the,"Tom Simon directed the film ""Death on a Factory Farm"", which was edited by Geof Bartz."
153,Tom Simon is the director of the Tom Simon whose director is Tom Simon. He is the,"Directed by Tom Simon, ""Death on a Factory Farm"" was edited by Geof Bartz."
154,Tom Simon is the director of the Tom Simon whose director is Tom Simon. He is the,"Tom Simon directed the file Death on a Factory Farm, which was edited by Geof Bartz."
155,Al Asad Airbase is operated by the United States Air Force and has the ICA,"Operated by the United States Air Force, Al Asad Airbase uses ORAA as its ICAO location identifier."
156,Al Asad Airbase is operated by the United States Air Force and has the ICA,The ICAO Location Identifier of Al Asad Airbase is ORAA and is operated by The United States Air Force.
157,Al Asad Airbase is operated by the United States Air Force and has the ICA,ORAA is the ICAO location identifier of Al Asad Airbase which is operated by the United States Air Force.
158,Cyril Bruce is the director of McVeagh of the South Seas which has,"McVeagh of the South Seas, a film directed by Cyril Bruce, is located in IMdb under ID 0004319."
159,Cyril Bruce is the director of McVeagh of the South Seas which has,"McVeagh of the South Seas, directed by Cyril Bruce, is a film registered in IMDb with the ID 0004319."
160,Cyril Bruce is the director of McVeagh of the South Seas which has,"The movie McVeagh of the South Seas, directed by Cyril Bruce, has an IMDb id of 0004319."
161,"Liselotte Strausebina died in the country of Israel, where the population","Israel, where Liselotte Grschebina died, has 387.63 people per square kilometre of land area."
162,"Liselotte Strausebina died in the country of Israel, where the population","Liselotte Grschebina died in Israel, a country which has a population density of 387.63 people per square kilometre of land area."
163,"Liselotte Strausebina died in the country of Israel, where the population",Liselotte Grschebina died in Israel whose population density is 387.63.
164,"Ciudad Ayala, Mexico is led by the Governator and is led","Ciudad Ayala, Mexico has a leader called the Governator."
165,"Ciudad Ayala, Mexico is led by the Governator and is led","In Ciudad Ayala which is in the country of Mexico, the leader is called the governator."
166,"Ciudad Ayala, Mexico is led by the Governator and is led",Ciudad Ayala led by governator is in the country of Mexico.
167,"The ALCO RS-3, which is 17068.8 millimetres long",The ALCO RS-3 is 17068.8 (millimetres) in length and the total number made is 1418.
168,"The ALCO RS-3, which is 17068.8 millimetres long","The total production amount for the 17068.8 millimeter long ALCO RS-3 was 1,418 locomotives."
169,"The ALCO RS-3, which is 17068.8 millimetres long","At the length of 17068.8 millimetres, the total number of ALCO RS-3 made is 1418."
170,"The director of English Without Teas, which has a total of 89.0","Harold French directed English Without Tears, which is 89 minutes in duration."
171,"The director of English Without Teas, which has a total of 89.0","Harold French directed the film English Without Tears, which will run for 89 minutes."
172,"The director of English Without Teas, which has a total of 89.0","The duration of the movie ´English Without Tears´, directed by Harold French, is 89 minutes."
173,Binignit is a dessert from the Philippines. It is a dish that can be,"The dessert, Binignit, comes from the Philippines."
174,Binignit is a dessert from the Philippines. It is a dish that can be,"The binignit dish, a type of dessert, can be found in the Philippines."
175,Binignit is a dessert from the Philippines. It is a dish that can be,Binignit is a dessert that comes from the Philippines.
176,"Pontiac Riac Rapidous, a Coupe, production began in 1997.",The Pontiac Rageous coupe went into production in 1997.
177,"Pontiac Riac Rapidous, a Coupe, production began in 1997.","The Pontiac Rageous, first produced in 1997, was a car with a coupe body style."
178,"Pontiac Riac Rapidous, a Coupe, production began in 1997.",The coupe style Pontiac Rageous was first produced in 1997.
179,Honey can be added to bionico which is a food found in Mexico. It is,"Honey can be added to bionico, which is a food found in Mexico."
180,Honey can be added to bionico which is a food found in Mexico. It is,Bionico is a Mexico food in which honey is used as a variation.
181,Honey can be added to bionico which is a food found in Mexico. It is,Honey can be used as a variation in the dish Bionico found in Mexico.
182,"The Acharya Institute of Technology's campus is Soldevanahalli, Ach","The Acharya Institute of Technology campus is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, 560090, Bangalore."
183,"The Acharya Institute of Technology's campus is Soldevanahalli, Ach","The Acharya Institute of Technology is located at Soldevanahalli, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore - 560090."
184,"The Acharya Institute of Technology's campus is Soldevanahalli, Ach","The campus of the Acharya Institute of Technology is located at Soldevanahalli in Bangalore, Acharya Dr. Sarvapalli Radhakrishnan Road, Hessarghatta Main Road, Bangalore – 560090."
185,The ALCO RS-3 was built by the Montreal Locomotive Works and built by,Montreal Locomotive Works is the builder of the 12 cylinder ALCO RS-3.
186,The ALCO RS-3 was built by the Montreal Locomotive Works and built by,"Built by Montreal Locomotive Works, the ALCO RS-3 has a cylinder count of 12."
187,The ALCO RS-3 was built by the Montreal Locomotive Works and built by,The 12 cylinder ALCO RS-3 was built by the Montreal Locomotive Works.
188,"The Al Asad Airbase, which has the runway name 09L/27R,",Al Asad Airbase is operated by the United States Air Force and has a runway named 09L/27R.
189,"The Al Asad Airbase, which has the runway name 09L/27R,","The United States Air Force runs Al Asad Airbase, which has a runway name of 09L/27R."
190,"The Al Asad Airbase, which has the runway name 09L/27R,","Al Asad airbase operated by United States Air Force has the runway named as ""09L/27R""."
191,"The ICAO Location Identifier of the Bedford Aerodrome, located in Thur",The Bedford Aerodrome is located in Thurleigh and has an ICAO location identifier of EGBF.
192,"The ICAO Location Identifier of the Bedford Aerodrome, located in Thur",The ICAO location identifier for Bedford Aerodrome is EGBF and is located in Thurleigh.
193,"The ICAO Location Identifier of the Bedford Aerodrome, located in Thur",Bedford Aerodrome in Thurleigh has its International Civil Aviation Organization (ICAO) identifier as EGBF.
194,"John Miller, born in North Elmham, starred in the film ""Greater Youth","It's Great to Be Young (1956) stars John Mills, who was born in North Elmham."
195,"John Miller, born in North Elmham, starred in the film ""Greater Youth",It's Great to Be Young stars John Mills from North Elmham.
196,"John Miller, born in North Elmham, starred in the film ""Greater Youth","A native of North Elmham, John Mills starred as the leading role in the 1956 movie, It's Great to Be Young."
197,GMA New Media is located in the GMA Network Center and makes mobile apps.,"GMA New Media, which is located in the GMA Network Center, makes mobile apps."
198,GMA New Media is located in the GMA Network Center and makes mobile apps.,GMA New Media is a company located inside GMA Network Center that offers products such as mobile applications.
199,GMA New Media is located in the GMA Network Center and makes mobile apps.,GMA New Media makes mobile applications. Their headquarters are located in the GMA Network Center.
200,"The birth place of Petah Tikva is the country of Turkey, where he","Liselotte Grschebina died in Petah Tikva, Israel."
201,"The birth place of Petah Tikva is the country of Turkey, where he","Liselotte Grschebina died in Petah Tikva, a city in Israel."
202,"The director of McVeagh of the South Seas, written by Harry Carey","Harry Carey (actor, born in 1878) was the writer of the film McVeagh of the South Seas, directed by Cyril Bruce."
203,"The director of McVeagh of the South Seas, written by Harry Carey","Originally written by Harry Carey, the movie McVeagh of the South Seas was directed by Cyril Bruce."
204,"The director of McVeagh of the South Seas, written by Harry Carey",Cyril Bruce directed the movie McVeagh of the South Seas written by Harry Carey who was born in 1878.
205,"The Mason School of Business are the current tenants of Alan B Miller Hall, Williamsburg, Virginia","The Mason School of Business are the current tenants of Alan B Miller Hall in Williamsburg, Virginia."
206,"The Mason School of Business are the current tenants of Alan B Miller Hall, Williamsburg, Virginia","The Mason School of Business are the current tenants of Alan B Miller Hall, located in Williamsburg, Virginia."
207,Bionico is a food found in Mexico and can be varied by adding cottage cheese.,"Bionico, a food found in Mexico, can be varied by using cottage cheese."
208,Bionico is a food found in Mexico and can be varied by adding cottage cheese.,"Bionico, a food found in Mexico, can be varied using cottage cheese."
209,Bionico is a food found in Mexico and can be varied by adding cottage cheese.,Bionico can be varied by using cottage cheese found in Mexico.
210,"The director of the film, It's Cyril Frankel and it stars the character","Cecil Parker starred in the 1956 movie It's Great to Be Young, directed by Cyril Frankel."
211,"The director of the film, It's Cyril Frankel and it stars the character","Directed by Cyril Frankel, the film It's Great to Be Young (1956) stars Cecil Parker."
