21,"Bionico is a dessert dish from Mexico, where the currency is the peso","Bionico is a dessert food found in Mexico. Chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins are the main ingredients in Bionico. The currency of Mexico is the Peso.",-0.056763503700494766
22,"Bionico is a dessert dish from Mexico, where the currency is the peso","Bionico is a dish served for dessert in Mexico where the currency is the peso. The main ingredients of Bionico are chopped fruits, sour cream, condensed milk, granola, shredded coconut and raisins.",-0.17500528693199158
23,"Born in 1897, the British Folks, was the director of English With its Out Out","The film ""English Without Tears"" was written by Terence Rattigan, who died on 30/11/1977. The film's director, Harold French, was born in 1897.",-1.2683873176574707
24,"Born in 1897, the British Folks, was the director of English With its Out Out","Harold French who was born in 1897 directed the film, English Without tears. Terence Rattigan wrote the movie and died on November 30th, 1977.",-1.1861339807510376
25,"Born in 1897, the British Folks, was the director of English With its Out Out","English Without Tears was directed by Harold French who was born in 1897. It was written by Terence Rattigan who died on November 30th, 1977.",-1.2646101713180542
26,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,Death on a Factory Farm is a HBO film produced and directed by Tom Simon. Jamie Lawrence wrote the music.,-0.8689701557159424
27,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,"HBO broadcasted film, Death on a Factory Farm, was directed and produced by Tom Simon. Jamie Lawrence composed the music.",-0.7932277917861938
28,Tom Simon is the director of Deathona Factory Farm which was broadcasted by,"Tom Simon is the director and producer of the film 'Death on a Factory Farm', which broadcast on HBO and featured Jamie Lawrence as the music composer.",-0.7249484658241272
29,Aaron Turner started performing in 1995 and his musical career began in 1995. He plays Post-met,"Aaron Turner is a post metal musician who started performing in 1995 and played with the post metal band, Twilight.",-0.44606485962867737
30,Aaron Turner started performing in 1995 and his musical career began in 1995. He plays Post-met,"Aaron Turner is a post metal musician who started performing in 1995 and played with the band, Twilight.",-0.39851802587509155
31,Black metal musician Aaron Turner plays electric guitar for the Lotus Eaters band. He plays the electric,Aaron Turner is a black metal musician in the Lotus Eaters who plays electric guitar.,0.3532869815826416
32,Black metal musician Aaron Turner plays electric guitar for the Lotus Eaters band. He plays the electric,Aaron Turner is a black metal musician who plays electric guitar in the Lotus Eaters.,0.2991147041320801
33,Black metal musician Aaron Turner plays electric guitar for the Lotus Eaters band. He plays the electric,"Aaron Turner plays the electric guitar in the Black Metal band, Lotus Eaters.",0.3786716163158417
34,Anatole de Groinwald produces English with its roots in Alan Jaggs. It,"The movie English Without Tears, which was released on 07-28-1944, was directed by Harold French, edited by Alan Jaggs, and produced by Anatole de Grunwald.",-0.9090122580528259
35,Anatole de Groinwald produces English with its roots in Alan Jaggs. It,English Without Tears was a movie directed by Harold French that was released on July 28th 1944. Alan Jaggs edited the movie while Anatole de Grunwald produced it.,-0.895717442035675
36,Anatole de Groinwald produces English with its roots in Alan Jaggs. It,"The film English Without Tears was released on July 28, 1944, directed by Harold French, edited by Alan Jaggs, produced by Anatole de Grunwald.",-0.8887861371040344
37,"The city of Ciudad Ayala is located in the country of Mexico, which","With a total area of 1972550.0, the country of Mexico has a state called Morelos. One of its cities is named Ciudad Ayala.",-0.41917917132377625
38,"The city of Ciudad Ayala is located in the country of Mexico, which",Ciudad Ayala is a part of Morelos which is a state in Mexico. The total area of Mexico is 1972550.0.,-0.3657524883747101
39,"The city of Ciudad Ayala is located in the country of Mexico, which","Ciudad Ayala is a part of the state of Morelos in the country of Mexico. Mexico has a total area of 1,972,550 square kilometers.",-0.20632615685462952
40,Ray Giles was born in 1974 and wrote the super captures which starred Michael Korker,"Director Ray Griggs, born in 1974, is the writer of the film Super Capers, starring Michael Rooker and Tom Sizemore.",-0.4149363040924072
41,Ray Giles was born in 1974 and wrote the super captures which starred Michael Korker,Super Capers was directed by Ray Griggs who was born in 1974. The movie stars are Michael Rooker and Tom Sizemore.,-0.618995189666748
42,Ray Giles was born in 1974 and wrote the super captures which starred Michael Korker,Super Capers was written and directed by Ray Griggs who was born in 1974. The movie stars Michael Rooker and Tom Sizemore.,-0.5146739482879639
43,The Governator of Ciudad Ayala is the Governator and the,The population density in Ciudad Ayala is 1604 and the population in the metropolitan area is 1777539. Ciudad Ayala is located in the Pacific Daylight time zone and has a leader called the Governator.,-1.005924105644226
44,The Governator of Ciudad Ayala is the Governator and the,"Ciudad Ayala's time zone is Pacific Daylight Time, the population density is 1604.0 and the population of the metropolitan area is 1,777,539. In Ciudad Ayala the leader is called the governator.",-1.032873272895813
45,The Governator of Ciudad Ayala is the Governator and the,"Ciudad Ayala city has a population density of 1604.0, a metropolitan population of 1,777,539, is in the PDT time zone and has a leader that is called the governator.",-1.0719611644744873
46,Liselotte Gorschebina died in the city of Peterah Tikva,"Liselotte Grschebina died in Petah Tikva (meaning ""opening of hope""), Israel (formally known as the State of Israel).",-0.35447949171066284
47,Liselotte Gorschebina died in the city of Peterah Tikva,Liselotte Grschebina died in Petah Tikva which means ‘Opening of Hope’ in Hebrew and is located in Israel which has the full name of the State of Israel.,-0.564382016658783
48,Liselotte Gorschebina died in the city of Peterah Tikva,"Liselotte Grschebina died in Petah Tikva, in the State of Israel (generally known as Israel). The name of the town translates to ""opening of hope"".",-0.4618592858314514
49,Anatole de Growwald produces English Without Teas which is edited by Alan Ja,English Without Tears is an 89 minute movie directed by Harold French. The film's editor and producer consisted of two men by the name of Anatole de Grunwald and Alan Jaggs.,-1.0636638402938843
50,Anatole de Growwald produces English Without Teas which is edited by Alan Ja,English Without Tears is an 89 minute film that is directed by Harold French. It is edited by Alan Jaggs and produced by Anatole de Grunwald.,-0.927706778049469
51,Anatole de Growwald produces English Without Teas which is edited by Alan Ja,English Without Tears is an 89 minute movie that was directed and produced by Harold French and Anatole de Grunwald. Alan Jaggs did the editing.,-0.9395546317100525
52,"Pontiac Riac, which makes the Pontiac Romeous, was","The Pontiac Rageous was first produced in 1997 and is manufactured by Pontiac. It is assembled in Michigan, where 250,493 is the total area of the state.",-1.2550334930419922
53,"Pontiac Riac, which makes the Pontiac Romeous, was","The Pontiac Rageous was a car manufactured by Pontiac, went into production in 1997 and was assembled in the state of Michigan, which has a total area of 250,493 square kilometers.",-1.2647624015808105
54,"Pontiac Riac, which makes the Pontiac Romeous, was","The Pontiac Rageous was first produced in 1997 and is manufactured by Pontiac. It was assembled in Michigan, which has a total area of 250,493 square km.",-1.196920394897461
55,The musical artist of English Without Teas is Anatole de Grogwald and the,English Without Tears is a film directed and edited by Alan Jaggs and Harold French. Anatole de Grunwald produced the movie while Nicholas Brodszky composed the film.,-1.1607919931411743
56,The musical artist of English Without Teas is Anatole de Grogwald and the,"The director, film editor, and producer of English Without Tears consists of Alan Jaggs, Anatole de Grunwald, and Harold French. Nicholas Brodszky composed all the songs in the film.",-1.0294241905212402
57,The musical artist of English Without Teas is Anatole de Grogwald and the,"English Without Tears is a movie edited, directed,and produced by Harold French, Anatole De Grunwald, and Alan Jaggs. The composer of the music is Nicholas Brodszky.",-0.9884316325187683
58,"The film It's Great to be starring the musical artist, Louis Levy and",It's great to be young is a movie from 1956 that runs for 94 minutes. It stars Cecil Parker and it’s edited by Max Benedict. Louis Levy composed the music.,-1.0191774368286133
59,"The film It's Great to be starring the musical artist, Louis Levy and","The 1956 film ""It's Great to Be Young"" stars Cecil Parker. The movie is 94 minutes and was edited by Max Benedict. Louis Levy composed the music for the film.",-1.0482207536697388
60,"The film It's Great to be starring the musical artist, Louis Levy and",It's Great to be Young is a 94 minute movie released in 1956. It starred Cecil Parker and was edited by Max Benedict. Louis Levy was the musical composer.,-0.9222393035888672
61,"Liselotte Grosebina was born in Karlsruhe on May 2, 1908.","Israeli national Liselotte Grschebina was born in Karlsruhe on May 2, 1908, and died on June 14, 1994.",-0.2872838079929352
62,"Liselotte Grosebina was born in Karlsruhe on May 2, 1908.","Israeli Liselotte Grschebina was born in Karlsruhe on May 2, 1908 and died on June 14, 1994.",-0.21909454464912415
63,"Liselotte Grosebina was born in Karlsruhe on May 2, 1908.","Liselotte Grschebina was as Israeli national born in Karlsruhe on May 2, 1908 and died on June 14, 1994.",-0.31897518038749695
64,"The director of the film, It's Cyril Frankel and the film is It","Gilbert Taylor was the cinematographer while Cyril Frankel was the director of the movie It's Great to Be Young. It came out in 1956 and lasted 94 minutes and accumulated 282,838 pounds.",-1.3662420511245728
65,"The director of the film, It's Cyril Frankel and the film is It","It’s Great to Be Young is a 1956 film that lasts 94 minutes. It is directed by Cyril Frankel and the cinematographer is Gilbert Taylor. It has taken 282,838 at the box office.",-1.1917039155960083
66,"The director of the film, It's Cyril Frankel and the film is It","It's Great to be Young (94 minutes) was a film directed by Cyril Frankel. The 1956 film cost £282,838 to make, and is in Gilbert Taylor’s cinematography.",-1.266210675239563
67,The city of Ciudad Ayala is governed by the Council-manager government,Ciudad Ayala is a city with the population density of 1604.0. It falls into UTC offset -6 time zone and uses a type of government called council-manager government.,-0.3445129692554474
68,The city of Ciudad Ayala is governed by the Council-manager government,"The city of Ciudad Ayala has the population density of 1604.0, it has the government type council-manager with the offset of -6.",-0.4051540493965149
69,The city of Ciudad Ayala is governed by the Council-manager government,"Ciudad Ayala is a city with a population density of 1604, a UTC offset of -6 and has a council-manager as their government type.",-0.3420509397983551
70,The population density of Mexico is 61.0 and the population density is 61.0. The country is,Ciudad Ayala is located in the Pacific Daylight and in the Pacific standard Time Zone. It is a city in Mexico and has a population density of 61.0.,-0.47149503231048584
71,The population density of Mexico is 61.0 and the population density is 61.0. The country is,"Ciudad Ayala is a city in Mexico, a country with 61 people per square kilometre. Ciudad Ayala is in the Pacific Standard Time Zone and in Pacific Daylight Time when daylight saving time is being observed.",-0.6006415486335754
72,The population density of Mexico is 61.0 and the population density is 61.0. The country is,"Ciudad Ayala, Mexico (population density 61.0) is located in the Pacific Time Zone (PST or PDT).",-0.48551252484321594
73,"The Acharya Institute of Technology is located in Bangalore, Bangalore. It is affiliated with the",Bangalore‘s Acharya Institute of Technology (affiliated with Visvesvaraya Technological University) has a tennis program.,-0.3436881899833679
74,"The Acharya Institute of Technology is located in Bangalore, Bangalore. It is affiliated with the","Tennis is offered at the Bangalore-based Acharya Institute of Technology, a college affiliated with Visvesvaraya Technological University.",-0.38217592239379883
75,"The Acharya Institute of Technology is located in Bangalore, Bangalore. It is affiliated with the","The Acharya Institute of Technology in Bangalore, is affiliated with the Visvesvaraya Technological University and offers tennis as a sport option.",-0.2917969524860382
76,Raisins are an ingredient in Bionico which is a dessert found in Mexico,"Bionico is a dish served for dessert, which contains raisins and is found in Mexico. The currency in Mexico is the Mexican peso.",-0.04878014698624611
77,Raisins are an ingredient in Bionico which is a dessert found in Mexico,Bionico is a food found in Mexico which contains raisins and is served as a dessert. The local currency in Mexico is the peso.,0.005918342620134354
78,Raisins are an ingredient in Bionico which is a dessert found in Mexico,Bionico is a dessert which contains raisins. It is found in Mexico where the local currency is the peso.,0.04081553593277931
79,Liselotte Grosebina was born in the German Empire in Karlsruhe. He,Liselotte Grschebina is an Israeli national. She was born in Karlsruhe in the German Empire and died in Israel.,-0.5378235578536987
80,Liselotte Grosebina was born in the German Empire in Karlsruhe. He,"Liselotte Grschebina, born in Karlsruhe in the German Empire, is of Israeli nationality. She died in Israel.",-0.4287510812282562
81,Liselotte Grosebina was born in the German Empire in Karlsruhe. He,"Liselotte Grschebina, of Israeli nationality, was born within the German Empire, in Karlsruhe, and died in Israel.",-0.3692430257797241
82,GMA New Media is a mass media industry that offers services concerning the World Wide Web.,"GMA New Media offers services regarding the World Wide Web, including online games, as a mass media and entertainment industry company.",0.16086822748184204
83,GMA New Media is a mass media industry that offers services concerning the World Wide Web.,"GMA New Media is in the mass media industry, whose main product is online games. It offers applications in the entertainment industry such as producing web services.",0.06577399373054504
84,GMA New Media is a mass media industry that offers services concerning the World Wide Web.,GMA New Media is an entertainment and mass media organization. They specialize in making games and web sites.,0.18469196557998657
85,The Acharya Institute of Technology is located in Bangalore and is affiliated with the Visves,Acharya Institute of Technology in Bangalore is affiliated to Visvesvaraya Technological University and its president is B.M. Reddy.,-0.03352528437972069
86,The Acharya Institute of Technology is located in Bangalore and is affiliated with the Visves,"B. M. Reddy is the President of the Acharya Institute of Technology, which is affiliated with Visvesvaraya Technological University and located in Bangalore.",-0.3033864498138428
87,The Acharya Institute of Technology is located in Bangalore and is affiliated with the Visves,"B. M. Reddy is the President of Acharya Institute of Technology, which is affiliated with the Visvesvaraya Technological University and located in Bangalore.",-0.353791743516922
88,The director of McVeagh of the South Seas is Cyril Bruce. The,The movie McVeagh of the South Seas was written and directed by Harry Carey and directed by Cyril Bruce. Carey was born in 1878.,-0.8496093153953552
89,The director of McVeagh of the South Seas is Cyril Bruce. The,"Harry Carey was born in 1878 and was the actor, writer as well as director for the film McVeagh of the South Seas, which was co-directed Cyril Bruce.",-0.6706385016441345
90,The director of McVeagh of the South Seas is Cyril Bruce. The,"Harry Carey was born in 1878. In addition to cowriting the film with Cyril Bruce, Harry Carey was an actor and writer of the film McVeagh of the South Seas.",-0.9791151285171509
91,San Francisco born Michael Halin was born in San Francisco on April 6th 1955. He,"Super Capers stars the actors Justin Whalin and Michael Rooker. Whalin was born in San Francisco and while the birth location of Rooker is unknown, he was born on April 6th, 1955.",-0.5256515145301819
92,San Francisco born Michael Halin was born in San Francisco on April 6th 1955. He,"Justin Whalin, born in San Francisco, stars in Super Capers. Michael Rooker, born on 4/6/1955, also has a role in the movie.",-0.619314432144165
93,San Francisco born Michael Halin was born in San Francisco on April 6th 1955. He,"Super Capers is a film starring the actors Justin Whalin and Michael Rooker. While Whalin was born in San Francisco, Rooker was born on the date of April 6th, 1965.",-0.7737809419631958
94,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"The 11th Mississippi Infantry Monument's location, which falls under the category of Contributing property, is Adams County, Pennsylvania in the USA. To the southeast of Adams County, Pennsylvania lies Carroll County, Maryland.",-0.4140048027038574
95,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"Adams County, Pennsylvania, USA has Carroll County, Maryland to its southeast and is the location of the 11th Mississippi Infantry Monument which is categorized as a Contributing Property.",-0.32715028524398804
96,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"Carroll County Maryland is southeast of Adams County Pennsylvania, USA where the The 11th Mississippi Infantry Monument is situated. The 11th Mississippi Infantry Monument is categorised as a contributing property.",-0.23483309149742126
97,Ray Griggs is the director of Super Caps which starred Adam West. SuperCap,"Super Capers, whose budget was 2000000, was lead by Adam West, and both written and directed by Ray Griggs.",-0.6158240437507629
98,Ray Griggs is the director of Super Caps which starred Adam West. SuperCap,Super Capers is a film directed and written by Ray Griggs. It starred Adam West and had a budget of 20000000 dollars.,-0.8144344091415405
99,Ray Griggs is the director of Super Caps which starred Adam West. SuperCap,"Super Capers is starring Adam West and the budget was $2,000,000. It was written and directed by Ray Griggs.",-0.7746672034263611
100,"The film, Itss Great To be Youthng, starring John Miller, has","It's Great to Be Young is a 1956 film in which John Mills played a lead role. The film featured Gilbert Taylor as a cinematographer, and it received £282,838. The duration of the film is around 94 minutes.",-1.1998969316482544
101,"The film, Itss Great To be Youthng, starring John Miller, has","It's Great to Be Young (1956) is a 94 minute long movie starring John Mills. The film, which is in Gilbert Taylor’s cinematography, cost £282,838 to make.",-1.1401019096374512
102,"The film, Itss Great To be Youthng, starring John Miller, has","The film, "" It's Great to Be Young"" was made in 1956 and lasts 94 minutes. It accumulated 282,838 pounds in the box office. It stars the actor John Mills and the cinematographer is Gilbert Taylor.",-1.2211332321166992
103,The ALCO RS-3 was built by the Montreal Locomotive Works between May 1950,The ALCO RS-3 was produced between May 1950 and August 1956 and built by the Montreal Locomotive Works. The ALCO RS-3 has 12 cylinders and is 17068.8 millimetres in length.,-0.19796571135520935
104,The ALCO RS-3 was built by the Montreal Locomotive Works between May 1950,The ALCO RS-3 was produced between May 1950 and August 1956 and was built by Montreal Locomotive Works. The ALCO RS-3 has a cylinder count of 12 and is 17068.8 millimetres in length.,-0.18226173520088196
105,The ALCO RS-3 was built by the Montreal Locomotive Works between May 1950,The ALCO RS-3 was produced between May 1950 and August 1956 and was built by Montreal Locomotive Works. The locomotive has a cylinder count of 12 and is 17068.8 millimetres in length.,-0.12015783786773682
106,"Pontiac, which is the manufacturer of Pontiac, is the manufacturer of","Pontiac Rageous is manufactured by Pontiac. It’s assembled in Detroit city in Wayne county, Michigan.",-0.4776310622692108
107,"Pontiac, which is the manufacturer of Pontiac, is the manufacturer of","The Pontiac Rageous was manufactured by Pontiac and the assembly line was located in Detroit. Detroit, which is part of Michigan, is located in Wayne County.",-0.738966166973114
108,"Pontiac, which is the manufacturer of Pontiac, is the manufacturer of","The Pontiac Rageous was a car manufactured by Pontiac in Detroit, which much like Wayne County, is located in Michigan.",-0.5842851996421814
109,Jamie Lawrence plays for Ashford Town and the Ashford Town. He is the,"‘Death on a Factory Farm’ introduces music written by Jamie Lawrence, who also played for Ashford Town, F.C. The movie was broadcast on HBO. HBO East and HBO west are the channel’s unique timeshift services.",-1.1302399635314941
110,Jamie Lawrence plays for Ashford Town and the Ashford Town. He is the,"Jamie Lawrence composed the music for the film Death on a Factory Farm, which was broadcast by HBO (the timeshift channel of which is split into HBO East and HBO West). Jamie Lawrence also played football with Ashford Town (Middlesex) F.C.",-0.9016808867454529
111,Jamie Lawrence plays for Ashford Town and the Ashford Town. He is the,"""Death on a Factory Farm"", which is broadcast on HBO, had its music composed by Jamie Lawrence, who also played on the Ashford Town (Middlesex) F.C. team. HBO has timeshift channels called HBO West and HBO East.",-1.0660860538482666
112,"Tom Simon is the director of Deathona Factory Farm which was edited by, Ge",Death on a Factory Farm is an 83 minute movie that is directed by Tom Simon. Geof Bartz edited it while Jamie Lawrence composed the music.,-1.0866538286209106
113,"Tom Simon is the director of Deathona Factory Farm which was edited by, Ge","'Death on a Factory Farm' is an 83 minute long film which was directed by Tom Simon, edited by Geof Bartz an has music composed by Jamie Lawrence.",-1.1423718929290771
114,"Tom Simon is the director of Deathona Factory Farm which was edited by, Ge",Death on a Factory Farm was an 83 minute movie directed and edited by Tom Simon and Geof Bartz. Jamie Lawrence composed the music.,-1.0249217748641968
115,Adolfo Suarez Madrid-Barajas Airport is located in Al,"The Adolfo Suárez Madrid–Barajas Airport is located in Alcobendas, 610 metres above sea level. This airport is operated by ENAIRE and has a runway length of 3,500.",-0.3854733407497406
116,Adolfo Suarez Madrid-Barajas Airport is located in Al,Adolfo Suárez Madrid Barajas Airport is found in Alcobendas and is operated by ENAIRE. It has a runway length of 3500.0 and is 610 metres above sea level.,-0.30688706040382385
117,"Pontiac, whose parent company is General Motors, is the manufacturer of Pont","The Pontiac Rageous was a car manufactured by Pontiac, whose parent company is General Motors. The Pontiac Rageous was assembled in Detroit, Michigan.",-0.7531945109367371
118,"Pontiac, whose parent company is General Motors, is the manufacturer of Pont","The Pontiac Rageous is manufactured by Pontiac, whose parent company is General Motors. The Pontiac Rageous was assembled in Michigan where the assembly line was located in Detroit.",-0.8061856031417847
119,"Pontiac, whose parent company is General Motors, is the manufacturer of Pont","The Pontiac Rageous is manufactured by Pontiac, whose parent company is General Motors. It was assembled in Michigan where its assembly line was located in Detroit.",-0.6795860528945923
120,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"Adams County, Pennsylvania boasts the 11th Mississippi Infantry Monument which is in the municipality of Gettysburg. The monument is categorised as a contributing property. Carroll county in Maryland is southeast of Adams County, Pennsylvania.",-0.5341222882270813
121,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"The location of the 11th Mississippi Infantry Monument is Adams County, Pennsylvania, in the municipality of Gettysburg and it is categorized as a contributing Property. Adams County has Carroll County, Maryland to its southeast.",-0.5171105265617371
122,The 11th Mississippi Infantry monument falls under the category of Contributing property. It is located,"11th Mississippi Infantry Monument's is located in Adams County, Pennsylvania, in the municipality of Gettysburg, Pennsylvania. Southeast of Adams County, Pennsylvania lies Carroll County, Maryland. The 11th Mississippi Infantry Monument falls under the category of Contributing property.",-0.3245360851287842
123,The ICAO Location Identifier of the Bedford Aerodrome is EGBF,The ICAO location identifier for Bedford Aerodrome is EGBF; it has an operating organization that is called the MotorSport Vision and is located in Thurleigh. The aerodrome is 83.2 metres above sea level.,-0.3818684220314026
124,The ICAO Location Identifier of the Bedford Aerodrome is EGBF,"The Bedford Aerodrome is located in Thurleigh, 83.2104 above sea level, and is operated by MotorSport Vision. Bedford Aerodrome's International Civil Aviation Organization (ICAO) identifier is EGBF.",-0.2684330642223358
125,The ICAO Location Identifier of the Bedford Aerodrome is EGBF,"Bedford Aerodrome is located in Thurleigh, 83.2104 meters above sea level, and is operated by MotorSport Vision. The ICAO location identifier for the Bedford Aerodrome is EGBF.",-0.13507571816444397
126,"The city of Bedford Aerodrome is located in Thurleigh, which has the area code",The location of Bedford Aerodrome is Thurleigh which has an area code of 01234. The aerodrome has a runway named 08/26 and is made of concrete.,-0.30064040422439575
127,"The city of Bedford Aerodrome is located in Thurleigh, which has the area code","Bedford Aerodrome is located in Thurleigh, which has the area code 01234. Bedford Aerodrome has a runway named 08/26, which is made of concrete.",-0.391211599111557
128,"The city of Bedford Aerodrome is located in Thurleigh, which has the area code","Bedford Aerodrome is located in Thurleigh, which has an area code of 01234. This airport has an runway called 08/26, which is made out of concrete.",-0.33533206582069397
129,"The Mason School of Business are the current tenants of Alan B Miller Hall, Virginia, which was","The designer of Alan B Miller Hall, located in Virginia, was Robert A M Stern. The current tenants are the Mason School of Business, however the Hall’s owner is the College of William and Mary.",-0.5465620756149292
130,"The Mason School of Business are the current tenants of Alan B Miller Hall, Virginia, which was","The Mason School of Business are the current tenants of Alan B Miller Hall, situated in Virginia, built by Robert A.M. Stern and owned by the College of William and Mary.",-0.24890650808811188
131,"The Mason School of Business are the current tenants of Alan B Miller Hall, Virginia, which was",Robert A.M. Stern is the architect for Alan B. Miller Hall which is owned by the College of William and Mary and is in Virginia. The Mason School of Business are tenants of the Hall.,-0.47166070342063904
132,"Mexican peso is the currency in Mexico, where the dish bionico can be found",Bionico is a dessert found in Mexico where peso is the currency. Cookie is also a dessert.,-0.05731019005179405
133,"Mexican peso is the currency in Mexico, where the dish bionico can be found",Bionico is a dessert dish found in Mexico and the currency of Mexico is the peso. Cookie is also a dessert.,-0.20687836408615112
134,"Mexican peso is the currency in Mexico, where the dish bionico can be found",Bionico is a dessert food found in Mexico where the currency is the peso. Another type of dessert is the cookie.,-0.1859723925590515
135,The Acharya Institute of Technology in Bangalore was established in 2000. It is affiliated with Vis,Established in 2000 The Acharya Institute of Technology is located in Bangalore and is affiliated with Visvesvaraya Technological University.,0.15887150168418884
136,The Acharya Institute of Technology in Bangalore was established in 2000. It is affiliated with Vis,"The Acharya Institute of Technology, affiliated with the Visvesvaraya Technological University and established in 2000, is located in Bangalore.",0.2345760464668274
137,The Acharya Institute of Technology in Bangalore was established in 2000. It is affiliated with Vis,"The Acharya Institute of Technology is located in the city of Bangalore since it was established in 2000, and is affiliated with the Visvesvaraya Technological University.",0.07949036359786987
138,Tom Simon is the director of Deathona Factory Farm which was produced by Tom Simon,"'Death on a Factory Farm' was produced by Tom Simon and Sarah Teale, and was also directed by both of them.",-0.7060785293579102
139,Tom Simon is the director of Deathona Factory Farm which was produced by Tom Simon,Death on a Factory Farm was produced and directed by Sarah Teale and Tom Simon.,-0.5328598022460938
140,Tom Simon is the director of Deathona Factory Farm which was produced by Tom Simon,Tom Simon and Sarah Teale both directed and produced ‘Death on a Factory Farm'.,-0.5664042830467224
141,"Trane, a building materials company, was founded on 1913-01-01 in the","Trane (founded in 1913-01-01), is a building materials company that currently employs 29000 people, and whose main product is HVAC.",-0.13639163970947266
